ArticleTitle	Question	Answer	DifficultyFromQuestioner	DifficultyFromAnswerer	ArticleFile
James_Monroe	Is it true that he practiced law in fredericksburg?	yes	NULL	easy	S08_set3_a2
James_Monroe	What did James Monroe make in 1817?	two long tours	NULL	hard	S08_set3_a2
James_Monroe	Was Monroe anticlerical?	no	NULL	easy	S08_set3_a2
James_Monroe	Was Monroe appointed Minister to France from 1794 to 1796?	yes	NULL	easy	S08_set3_a2
James_Monroe	What expired on March?	Monroe's presidency	NULL	medium	S08_set3_a2
James_Monroe	Had Monroe racked up many debts during his years of public life ?	yes	NULL	easy	S08_set3_a2
James_Monroe	Who dismantled partisan and sectional coalitions ?	many congressmen	NULL	medium	S08_set3_a2
James_Monroe	Had Monroe racked up many debts during his years of public life ?	yes	NULL	easy	S08_set3_a2
James_Monroe	What happened in 1811?	Monroe returned to the Virginia House of Delegates and was elected to another term as governor of Virginia	NULL	easy	S08_set3_a2
James_Monroe	What happened in the election of 1816?	Monroe was elected president	NULL	easy	S08_set3_a2
James_Watt	Who died in childbirth in 1772?	Margaret Miller	NULL	medium	S08_set4_a2
James_Watt	Who died in 1832?	Margaret Miller.	NULL	medium	S08_set4_a2
James_Watt	Is watt commemorated by statuary in George Square, Glasgow and Princes Street, Edinburgh?	Yes.	NULL	easy	S08_set4_a2
James_Watt	Was watt a gentleman, greatly respected by other prominent men of the Industrial Revolution?	Yes.	NULL	easy	S08_set4_a2
James_Watt	Was watt a fellow of the Royal Society of Edinburgh and the Royal Society of London?	Yes.	NULL	easy	S08_set4_a2
James_Watt	Four years after opening his shop , Watt began what?	Watt began to experiment with steam after his friend, Professor John Robison, called his attention to it.	NULL	medium	S08_set4_a2
James_Watt	Was Watt ranked 22nd in Michael H. Hart 's list of the most influential figures in history ?	Yes.	NULL	easy	S08_set4_a2
John_Adams	Did John Adams represent the Continental Congress in Europe?	Yes.	easy	easy	S08_set3_a1
John_Adams	Did John Adams represent the Continental Congress in Europe?	yes	easy	easy	S08_set3_a1
John_Adams	Was Adams raised Congregationalist?	Yes.	easy	easy	S08_set3_a1
John_Adams	Was Adams raised Congregationalist?	yes	easy	easy	S08_set3_a1
John_Adams	Was Adams an opponent of the Stamp Act?	Yes.	easy	easy	S08_set3_a1
John_Adams	Was Adams an opponent of the Stamp Act?	yes	easy	easy	S08_set3_a1
John_Adams	When did Adams graduate from college?	1755.	medium	medium	S08_set3_a1
John_Adams	When did Adams graduate from college?	1755	medium	medium	S08_set3_a1
John_Adams	Who was on the committee with Adams to draft  a Declaration of Independence?	Thomas Jefferson, Benjamin Franklin, Robert R. Livingston and Roger Sherman.	medium	medium	S08_set3_a1
John_Adams	Who was on the committee with Adams to draft  a Declaration of Independence?	Thomas Jefferson, Benjamin Franklin, Robert R. Livingston and Roger Sherman	medium	medium	S08_set3_a1
John_Adams	What did Jefferson call John Adams?	The "Colossus of Independence".	medium	hard	S08_set3_a1
John_Adams	What did Jefferson call John Adams?	Colossus of Independence	medium	medium	S08_set3_a1
John_Adams	What was Adams' political party?	The Federalist Party.	hard	hard	S08_set3_a1
John_Adams	What was Adams' political party?	Federalist	hard	hard	S08_set3_a1
John_Adams	Was Adams the first to introduce a bicameral legislature?	Yes.	hard	hard	S08_set3_a1
John_Adams	Was Adams the first to introduce a bicameral legislature?	yes	hard	too hard	S08_set3_a1
John_Adams	Did John Adams get along with Alexander Hamilton?	No.	hard	hard	S08_set3_a1
John_Adams	Did John Adams get along with Alexander Hamilton?	no	hard	too hard	S08_set3_a1
John_Adams	Did John Adams go to Harvard? 	yes	easy	medium	S08_set3_a1
John_Adams	Did John Adams go to Harvard? 	Yes	easy	easy	S08_set3_a1
John_Adams	Did John Adams support the Stamp Act of 1765?	No	easy	hard	S08_set3_a1
John_Adams	Did John Adams support the Stamp Act of 1765?	No	easy	easy	S08_set3_a1
John_Adams	Is Adams' birthplace part of a national park?	yes	easy	easy	S08_set3_a1
John_Adams	Is Adams' birthplace part of a national park?	Yes	easy	easy	S08_set3_a1
John_Adams	When did John Adams serve as Vice President?	1789-1797	medium	easy	S08_set3_a1
John_Adams	When did John Adams serve as Vice President?	1789-1797	medium	medium	S08_set3_a1
John_Adams	With what party did Adams run for presidency?	The Federalist Party	medium	medium	S08_set3_a1
John_Adams	With what party did Adams run for presidency?	The Federalist Party	medium	medium	S08_set3_a1
John_Adams	Where is Adams buried?	United First Parish Church	medium	medium	S08_set3_a1
John_Adams	Where is Adams buried?	United First Parish Church	medium	medium	S08_set3_a1
John_Adams	Who were the midnight judges?	They were a series of judges, so called because most of them were formally appointed days before Adams' presidential term expired	hard	hard	S08_set3_a1
John_Adams	Who were the midnight judges?	They were judges formally appointed days before Adams term expired	hard	hard	S08_set3_a1
John_Adams	In what ways was Adams opposed by Anderw Hamilton?	Hamilton wanted to control the army differently than Adams	hard	hard	S08_set3_a1
John_Adams	What information did he record in his diary?	Descriptions of events and ompressions of men	hard	hard	S08_set3_a1
John_Adams	What information did he record in his diary?	He wrote descriptions of events and impressions of men	hard	medium	S08_set3_a1
John_Adams	Who was defeated for re-election in the`` Revolution of 1800'' by Thomas Jefferson?	John Adams	NULL	medium	S08_set3_a1
John_Adams	Who represented the Continental Congress in Europe?	John Adams	NULL	medium	S08_set3_a1
John_Adams	What is now part of Adams National Historical Park?	John Adams' birthplace	NULL	medium	S08_set3_a1
John_Adams	Is it true that adams had spent some time as the ambassador?	yes	NULL	easy	S08_set3_a1
John_Adams	Is it true that massachuS08_setts sent him in 1774?	yes	NULL	easy	S08_set3_a1
John_Adams	Who did MassachuS08_setts send in 1774?	John Adams	NULL	hard	S08_set3_a1
John_Adams	Are his last words often quoted as " Thomas Jefferson survives " . ?	yes	NULL	easy	S08_set3_a1
John_Adams	The John Adams Library , housed at the Boston Public Library , contains what?	Adams's personal collection of more than 3,500 volumes	NULL	medium	S08_set3_a1
John_Adams	Adams ' opponents were what?	Democratic Republicans	NULL	hard	S08_set3_a1
John_Adams	Did the election of 1800 not become a bitter and volatile battle , with each side expressing extraordinary fear of the other party and its policies ?	No.	NULL	easy	S08_set3_a1
John_Adams	What happened in 1764?	Adams married Abigail Smith	NULL	medium	S08_set3_a1
kangaroo	Is a kangaroo a reptile?	no	easy	easy	S08_set1_a1
kangaroo	Is a kangaroo a reptile?	No	easy	easy	S08_set1_a1
kangaroo	Is a kangaroo on the Australian coat of arms?	yes	easy	easy	S08_set1_a1
kangaroo	Is a kangaroo on the Australian coat of arms?	Yes	easy	medium	S08_set1_a1
kangaroo	Was James Cook the first to record the name "Kangooroo?"	yes	easy	medium	S08_set1_a1
kangaroo	Was James Cook the first to record the name "Kangooroo?"	Yes	easy	medium	S08_set1_a1
kangaroo	What is a collective noun for kangaroos?	mob, troop, or court	medium	medium	S08_set1_a1
kangaroo	What is a collective noun for kangaroos?	Mob, troop, or court	medium	medium	S08_set1_a1
kangaroo	Where do joeys complete postnatal development?	marsupium	medium	medium	S08_set1_a1
kangaroo	Where do joeys complete postnatal development?	A pouch called a marsupium	medium	medium	S08_set1_a1
kangaroo	What do kangaroos use for "crawl-walking?"	its hind feet	hard	medium	S08_set1_a1
kangaroo	What do kangaroos use for "crawl-walking?"	Their hind feet and their tails	hard	hard	S08_set1_a1
kangaroo	Why do kangaroos have a wide bite?	The two sides of the lower jaw are not joined together and the lower incisors are farther apart.	hard	hard	S08_set1_a1
kangaroo	Why do kangaroos have a wide bite?	Because of grazing	hard	hard	S08_set1_a1
kangaroo	What is responsible for converting the hydrogen byproduct of fermentation into acetate?	bacteria	hard	hard	S08_set1_a1
kangaroo	What is responsible for converting the hydrogen byproduct of fermentation into acetate?	The digestive system of a kangaroo	hard	too hard	S08_set1_a1
kangaroo	Are wild kangaroos shot for meat?	yes	easy	easy	S08_set1_a1
kangaroo	Are wild kangaroos shot for meat?	Yes	easy	easy	S08_set1_a1
kangaroo	Have kangaroos fared well since European S08_settlement?	yes	easy	easy	S08_set1_a1
kangaroo	Have kangaroos fared well since European S08_settlement?	Yes	easy	easy	S08_set1_a1
kangaroo	Do kangaroos have many natural predators?	no	easy	easy	S08_set1_a1
kangaroo	Do kangaroos have many natural predators?	No	easy	easy	S08_set1_a1
kangaroo	What is the average life expectancy of a kangaroo?	4.6 years	medium	medium	S08_set1_a1
kangaroo	What is the average life expectancy of a kangaroo?	about 4.6 years	medium	medium	S08_set1_a1
kangaroo	When did the first official report of kangaroo blindness take place?	1994	medium	medium	S08_set1_a1
kangaroo	When did the first official report of kangaroo blindness take place?	1994	medium	medium	S08_set1_a1
kangaroo	What are vehicles that frequent isolated roads often fitted with?	roo bars	medium	medium	S08_set1_a1
kangaroo	What are vehicles that frequent isolated roads often fitted with?	"roo bars"	medium	medium	S08_set1_a1
kangaroo	Do kangaroos eat plants?	yes	hard	hard	S08_set1_a1
kangaroo	Do kangaroos eat plants?	Yes	hard	too hard	S08_set1_a1
kangaroo	What are some extinct predators of the kangaroo?	Thylacine, Marsupial Lion, Maagalania, and Wonambi	hard	hard	S08_set1_a1
kangaroo	What are some extinct predators of the kangaroo?	The Thylacine	hard	hard	S08_set1_a1
kangaroo	Is a Kangaroo a Marsupial?	NULL	easy	NULL	S08_set1_a1
kangaroo	Is a Kangaroo a Marsupial?	Yes	easy	easy	S08_set1_a1
kangaroo	Is the kangaroo an herbivour?	NULL	easy	NULL	S08_set1_a1
kangaroo	Is the kangaroo an herbivour?	Yes	easy	medium	S08_set1_a1
kangaroo	Are Kangaroos Shy?	NULL	easy	NULL	S08_set1_a1
kangaroo	Are Kangaroos Shy?	Yes	easy	easy	S08_set1_a1
kangaroo	What method of locomotion do Kangaroos Use?	NULL	medium	NULL	S08_set1_a1
kangaroo	What method of locomotion do Kangaroos Use?	hopping	medium	medium	S08_set1_a1
kangaroo	What is the average life expectancy of a kangaroo?	NULL	medium	NULL	S08_set1_a1
kangaroo	What is the average life expectancy of a kangaroo?	4 to 6 years	medium	hard	S08_set1_a1
kangaroo	What is a collective noun for a kangaroo?	NULL	medium	NULL	S08_set1_a1
kangaroo	What is a collective noun for a kangaroo?	a mob, troop, or court	medium	medium	S08_set1_a1
kangaroo	What is a roo?	NULL	hard	NULL	S08_set1_a1
kangaroo	What is a roo?	a kangaroo	hard	medium	S08_set1_a1
kangaroo	What is used to protect a vehicale from a Kangaroo?	NULL	hard	NULL	S08_set1_a1
kangaroo	What is used to protect a vehicale from a Kangaroo?	roo bars	hard	hard	S08_set1_a1
kangaroo	What method is used by Kangaroos to travel?	NULL	hard	NULL	S08_set1_a1
kangaroo	What method is used by Kangaroos to travel?	hopping	hard	medium	S08_set1_a1
kangaroo	Who asked a nearby local what the creatures were called?	Captain James Cook and naturalist Sir Joseph Banks	NULL	hard	S08_set1_a1
kangaroo	What are four species that are commonly referred to as kangaroos?	The Red Kangaroo, The Eastern Grey Kangaroo, The Western Grey Kangaroo, and The Antilopine Kangaroo	NULL	too hard	S08_set1_a1
kangaroo	Are kangaroos and wallabies adept swimmers?	yes	NULL	easy	S08_set1_a1
kangaroo	Are kangaroos farmed to any extent?	No.	NULL	easy	S08_set1_a1
kangaroo	Who also discovered that less than three percent of kangaroos exposed to the virus developed blindness ?	Veterinarians	NULL	medium	S08_set1_a1
kangaroo	Different species of kangaroos eat what?	different diets	NULL	medium	S08_set1_a1
kangaroo	Have Kangaroos dazzled by headlights or startled by engine noise been known to leap in front of cars ?	yes	NULL	easy	S08_set1_a1
kangaroo	Is a collision with a vehicle capable of killing a kangaroo ?	yes	NULL	easy	S08_set1_a1
kangaroo	Was the game of Marn grook played using a ball made from kangaroo by the Kurnai people ?	yes	NULL	easy	S08_set1_a1
kangaroo	Have kangaroos large , powerful hind legs , large feet adapted for leaping , a long muscular tail for balance , and a small head ?	yes	NULL	easy	S08_set1_a1
kangaroo	Is a kangaroo a marsupial from the family macropodidae -LRB- macropods , meaning (`` ` large foot ('' ' -RRB-?	yes	NULL	easy	S08_set1_a1
kangaroo	What kinds of changes have larger kangaroos adapted much better to?	Changes wrought to the Australian landscape by humans.	NULL	medium	S08_set1_a1
kangaroo	Have larger kangaroos adapted much better to changes?	yes	NULL	easy	S08_set1_a1
leopard	Is the leopard smaller than the other members of Panthera?	yes	easy	easy	S08_set1_a2
leopard	Is the leopard smaller than the other members of Panthera?	Yes	easy	easy	S08_set1_a2
leopard	Is a leopard larger and less lanky than a cheetah?	yes	easy	easy	S08_set1_a2
leopard	Is a leopard larger and less lanky than a cheetah?	Yes	easy	easy	S08_set1_a2
leopard	Are large pythons potential prey for leopards?	yes	easy	easy	S08_set1_a2
leopard	Are large pythons potential prey for leopards?	Yes	easy	easy	S08_set1_a2
leopard	What may a leopard be mistaken for?	A cheetah or a jaguar	medium	medium	S08_set1_a2
leopard	What may a leopard be mistaken for?	A cheetah or a jaguar	medium	medium	S08_set1_a2
leopard	What is a hybrid animal resulting from a union between a leopard and a puma?	a pumapard	medium	medium	S08_set1_a2
leopard	What is a hybrid animal resulting from a union between a leopard and a puma?	A pumapard	medium	medium	S08_set1_a2
leopard	Where do leopards often hide their kills?	in dense vegetation	medium	medium	S08_set1_a2
leopard	Where do leopards often hide their kills?	in dense vegetation or in trees	medium	medium	S08_set1_a2
leopard	How did early naturalists distinguish between leopards and panthers?	by the length of their tails	hard	hard	S08_set1_a2
leopard	How did early naturalists distinguish between leopards and panthers?	By the length of the tail, panthers having longer tails than leopards	hard	hard	S08_set1_a2
leopard	What are dark leopards known as colloquially?	Black Panthers	hard	hard	S08_set1_a2
leopard	What are dark leopards known as colloquially?	black panthers	hard	too hard	S08_set1_a2
leopard	What shape are a leopard's black roS08_settes in East Africa?	circular	hard	hard	S08_set1_a2
leopard	What shape are a leopard's black roS08_settes in East Africa?	circular	hard	hard	S08_set1_a2
leopard	Is the leopard an Old World mammal?	yes	easy	easy	S08_set1_a2
leopard	Is the leopard an Old World mammal?	yes	easy	easy	S08_set1_a2
leopard	Is the leopard an Old World mammal?	.	easy	too easy	S08_set1_a2
leopard	Is the leopard of the Felidae family?	yes	easy	easy	S08_set1_a2
leopard	Is the leopard of the Felidae family?	yes	easy	easy	S08_set1_a2
leopard	Is the leopard of the Felidae family?	NULL	easy	NULL	S08_set1_a2
leopard	Is the leopard one of the four 'big cats'?	yes	easy	easy	S08_set1_a2
leopard	Is the leopard one of the four 'big cats'?	yes	easy	medium	S08_set1_a2
leopard	Is the leopard one of the four 'big cats'?	NULL	easy	NULL	S08_set1_a2
leopard	Where is the leopard distributed?	southern Eurasia and Africa	medium	medium	S08_set1_a2
leopard	Where is the leopard distributed?	southern Eurasia and Africa, from Korea to South Africa and Spain	medium	medium	S08_set1_a2
leopard	Where is the leopard distributed?	NULL	medium	NULL	S08_set1_a2
leopard	How long is a leopard's tail?	60 to 110cm	medium	medium	S08_set1_a2
leopard	How long is a leopard's tail?	60-110cm	medium	medium	S08_set1_a2
leopard	How long is a leopard's tail?	NULL	medium	NULL	S08_set1_a2
leopard	How much does a leopard weigh?	Males are considerably larger than females and weigh 37 to 90 kg compared to 28 to 60 kg for females. 	medium	medium	S08_set1_a2
leopard	How much does a leopard weigh?	(because of ambiguity) - 28-90kg 	medium	too hard	S08_set1_a2
leopard	How much does a leopard weigh?	NULL	medium	NULL	S08_set1_a2
leopard	Does a male leopard weigh more than a female leopard?	yes	hard	medium	S08_set1_a2
leopard	Does a male leopard weigh more than a female leopard?	yes	hard	hard	S08_set1_a2
leopard	Does a male leopard weigh more than a female leopard?	NULL	hard	NULL	S08_set1_a2
leopard	What is the difference between leopards and cheetahs?	The leopard has roS08_settes rather than cheetah's simple spots and the leopard is larger and less lanky than the cheetah.	hard	hard	S08_set1_a2
leopard	What is the difference between leopards and cheetahs?	The leopard has roS08_settes rather than cheetah's simple spots, but they lack internal spots, unlike the jaguar. The leopard is larger and less lanky than the cheetah but smaller than the jaguar.	hard	hard	S08_set1_a2
leopard	What is the difference between leopards and cheetahs?	NULL	hard	NULL	S08_set1_a2
leopard	How does the distribution size of the leopard compare to the distribution of other wild cats?	As of 1996, the leopard had the largest distribution of any wild cat, although populations before and since have shown a declining trend and are fragmented outside of subsaharan Africa.	hard	hard	S08_set1_a2
leopard	How does the distribution size of the leopard compare to the distribution of other wild cats?	the leopard had the largest distribution of any wild cat.	hard	hard	S08_set1_a2
leopard	How does the distribution size of the leopard compare to the distribution of other wild cats?	NULL	hard	NULL	S08_set1_a2
leopard	What resembles that of the similarly-sized cougar in the Americas?	The leopard's ecological role	NULL	medium	S08_set1_a2
leopard	What was one of the many species described in Linnaeus's 18th-century work, Systema Naturae?	Felis pardus	NULL	medium	S08_set1_a2
leopard	What sort of cats are solitary?	Leopards	NULL	hard	S08_set1_a2
leopard	Are leopards circular?	No	NULL	easy	S08_set1_a2
leopard	Is the leopard solitary?	Yes	NULL	easy	S08_set1_a2
leopard	What centred in Sierra?	The leopard men	NULL	medium	S08_set1_a2
leopard	Felis pardus was what?	One of the many species described in Linnaeus's 18th-century work, Systema Naturae	NULL	medium	S08_set1_a2
leopard	Has the New Zealand Rugby League featured the Otahuhu Leopards and then the Tamaki Leopards ?	Yes	NULL	easy	S08_set1_a2
leopard	Were the Leopard men a West African secret society who practised cannibalism ?	Yes	NULL	easy	S08_set1_a2
leopard	Was the leopard tank a German designed tank which entered service in 1965 ?	Yes	NULL	easy	S08_set1_a2
leopard	Is the black color heritable and caused by only one recessive gene locus ?	Yes	NULL	easy	S08_set1_a2
leopard	Is the leopard -LRB- panthera pardus -RRB- an old world mammal of the felidae family and the smallest of the four (`` ` big cats ('' ' of the genus panthera , along with the tiger , lion , and jaguar?	Yes	NULL	easy	S08_set1_a2
leopard	Can a panther be any of several species of large felid?	Yes	NULL	easy	S08_set1_a2
leopard	Is the leopard an agile and graceful predator?	Yes	NULL	easy	S08_set1_a2
Liechtenstein	Is Liechtenstein bordered by Switzerland?	Yes	easy	easy	S08_set2_a1
Liechtenstein	Is Liechtenstein bordered by Switzerland?	Yes	easy	easy	S08_set2_a1
Liechtenstein	Is Liechtenstein the smallest German-speaking country in the world?	Yes	easy	easy	S08_set2_a1
Liechtenstein	Is Liechtenstein the smallest German-speaking country in the world?	Yes	easy	easy	S08_set2_a1
Liechtenstein	Was Liechtenstein part of the ancient Roman province of Raetia?	Yes	easy	easy	S08_set2_a1
Liechtenstein	Was Liechtenstein part of the ancient Roman province of Raetia?	Yes	easy	easy	S08_set2_a1
Liechtenstein	When was the first factory opened?	1836	medium	medium	S08_set2_a1
Liechtenstein	When was the first factory opened?	1836	medium	medium	S08_set2_a1
Liechtenstein	How many municipalities is Liechtenstein divided into?	11	medium	medium	S08_set2_a1
Liechtenstein	How many municipalities is Liechtenstein divided into?	11	medium	medium	S08_set2_a1
Liechtenstein	What is the national currency of Liechtenstein?	Swiss franc	medium	medium	S08_set2_a1
Liechtenstein	What is the national currency of Liechtenstein?	Swiss franc	medium	medium	S08_set2_a1
Liechtenstein	Has Leichtenstein worked to promote the county's image by prosecuting international money-laundering?	Yes	hard	hard	S08_set2_a1
Liechtenstein	What company administers Leichtenstein's railways?	Austrian Federal Railways	hard	medium	S08_set2_a1
Liechtenstein	What company administers Leichtenstein's railways?	Austrian Federal Railways	hard	medium	S08_set2_a1
Liechtenstein	What percentage of Liechtenstein's population is foreign-born?	two-thirds	hard	hard	S08_set2_a1
Liechtenstein	What percentage of Liechtenstein's population is foreign-born?	67%	hard	hard	S08_set2_a1
Liechtenstein	Is there an airport in Liechtenstein?	No.	easy	easy	S08_set2_a1
Liechtenstein	Is there an airport in Liechtenstein?	No	easy	easy	S08_set2_a1
Liechtenstein	Is Liechtenstein heavily urbanized?	No.	easy	medium	S08_set2_a1
Liechtenstein	Is Liechtenstein heavily urbanized?	No	easy	easy	S08_set2_a1
Liechtenstein	Is Liechtenstein doubly landlocked?	Yes.	easy	easy	S08_set2_a1
Liechtenstein	Is Liechtenstein doubly landlocked?	Yes	easy	easy	S08_set2_a1
Liechtenstein	Does Liechtenstein have an army?	No.	medium	easy	S08_set2_a1
Liechtenstein	Does Liechtenstein have an army?	No	medium	easy	S08_set2_a1
Liechtenstein	When was Liechtenstein's current constitution adopted?	October 1921.	medium	medium	S08_set2_a1
Liechtenstein	When was Liechtenstein's current constitution adopted?	October 1921	medium	medium	S08_set2_a1
Liechtenstein	What is the official language of Liechtenstein?	German.	medium	medium	S08_set2_a1
Liechtenstein	What is the official language of Liechtenstein?	German	medium	medium	S08_set2_a1
Liechtenstein	What countries border Liechtenstein?	Switzerland and Austria.	hard	medium	S08_set2_a1
Liechtenstein	What countries border Liechtenstein?	Switzerland and Austria	hard	hard	S08_set2_a1
Liechtenstein	What Roman province was Liechtenstein part of?	Raetia.	hard	medium	S08_set2_a1
Liechtenstein	What Roman province was Liechtenstein part of?	Raetia	hard	medium	S08_set2_a1
Liechtenstein	How many municipalities are within Oberland?	6.	hard	too hard	S08_set2_a1
Liechtenstein	How many municipalities are within Oberland?	6	hard	too hard	S08_set2_a1
Liechtenstein	What is the smallest German-speaking country in the world?	Liechtenstein	NULL	medium	S08_set2_a1
Liechtenstein	The Savings and Loans Bank was founded, as was the first cotton-weaving mill in what year?	1861	NULL	easy	S08_set2_a1
Liechtenstein	What enjoys one of the world's highest standards of living?	Liechtenstein's population	NULL	medium	S08_set2_a1
Liechtenstein	Does the state court rule on the conformity of laws?	Yes	NULL	easy	S08_set2_a1
Liechtenstein	What do most recognizable international company and largest employer have in common?	They are Hilti.	NULL	medium	S08_set2_a1
Liechtenstein	Is Liechtenstein heavily urbanized?	No	NULL	medium	S08_set2_a1
Liechtenstein	Was Liechtenstein completed in November 2000?	No	NULL	medium	S08_set2_a1
Liechtenstein	What completed in November?	the Kunstmuseum Liechtenstein	NULL	medium	S08_set2_a1
Liechtenstein	The State Court rules what?	on the conformity of laws with the constitution	NULL	easy	S08_set2_a1
Liechtenstein	The Historical Society of the Principality of Liechtenstein plays what?	a role in preserving the culture and history of the country.	NULL	easy	S08_set2_a1
Liechtenstein	Is the museum collection also the national art collection of Liechtenstein ?	Yes	NULL	easy	S08_set2_a1
Liechtenstein	Is there a small heliport at Balzers in Liechtenstein available for charter helicopter flights ?	Yes	NULL	easy	S08_set2_a1
Liechtenstein	Are nationals referred to by the plural : Liechtensteiners ?	Yes	NULL	easy	S08_set2_a1
Liechtenstein	Is it a winter sports resort , although it is perhaps best known as a tax haven ?	Yes	NULL	easy	S08_set2_a1
Liechtenstein	Is it a winter sports resort?	Yes	NULL	medium	S08_set2_a1
Liechtenstein	Is it the smallest german-speaking country in the world?	Yes	NULL	easy	S08_set2_a1
Liechtenstein	What happened in moravia , lower austria , silesia , and styria , though in all cases , these territories were held in fief under other more senior feudal lords?	The Liechtenstein Dynasty acquired vast swaths of land	NULL	medium	S08_set2_a1
Millard_Fillmore	Did Webster write, "I can now sleep of nights"?	Yes.	easy	easy	S08_set3_a3
Millard_Fillmore	Did Webster write, "I can now sleep of nights"?	Yes	easy	easy	S08_set3_a3
Millard_Fillmore	Was the arrival of Louis Kossuth (exiled leader of a failed Hungarian revolution) another issue that presented itself during Fillmore's presidency?	Yes	easy	easy	S08_set3_a3
Millard_Fillmore	Was the arrival of Louis Kossuth (exiled leader of a failed Hungarian revolution) another issue that presented itself during Fillmore's presidency?	Yes	easy	easy	S08_set3_a3
Millard_Fillmore	Did he die at 11:10 p.m. on March 8, 1874, of the after-effects of a stroke?	Yes	easy	easy	S08_set3_a3
Millard_Fillmore	Did he die at 11:10 p.m. on March 8, 1874, of the after-effects of a stroke?	yes	easy	easy	S08_set3_a3
Millard_Fillmore	Who got Seward elected to the senate?	Weed	medium	medium	S08_set3_a3
Millard_Fillmore	Who got Seward elected to the senate?	Weed ultimately got Seward elected to the senate	medium	medium	S08_set3_a3
Millard_Fillmore	Where was Commodore Matthew C. Perry sent to open Japan to Western trade?	Japan	medium	medium	S08_set3_a3
Millard_Fillmore	Where was Commodore Matthew C. Perry sent to open Japan to Western trade?	Commodore Matthew C. Perry send to Japan	medium	hard	S08_set3_a3
Millard_Fillmore	What is The Remarkable Millard Fillmore?	A fake biography based on real events that happened in Fillmore's life.	medium	medium	S08_set3_a3
Millard_Fillmore	What is The Remarkable Millard Fillmore?	In 2007, George Pendle wrote The Remarkable Millard Fillmore, a fake biography based on real events that happened in Fillmore's life	medium	medium	S08_set3_a3
Millard_Fillmore	Did Fillmore form a law partnership before or after he founded the private University of Buffalo?	Before.	hard	hard	S08_set3_a3
Millard_Fillmore	Did Fillmore form a law partnership before or after he founded the private University of Buffalo?	Law partnership founded before University of Buffalo	hard	hard	S08_set3_a3
Millard_Fillmore	Did Fillmore run for President a second time?	Yes	hard	medium	S08_set3_a3
Millard_Fillmore	Did Fillmore run for President a second time?	I don't know (semantic ambiguity)	hard	too hard	S08_set3_a3
Millard_Fillmore	How long after the death of his first wife did Fillmore marry Caroline McIntosh?	where is the death date of his first wife?	hard	too hard	S08_set3_a3
Millard_Fillmore	Was Millard Fillmore the thirteenth President of the United States?	yes	easy	easy	S08_set3_a3
Millard_Fillmore	Was Millard Fillmore the thirteenth President of the United States?	yes	easy	easy	S08_set3_a3
Millard_Fillmore	Was Millard Fillmore the thirteenth President of the United States?	NULL	easy	NULL	S08_set3_a3
Millard_Fillmore	Was Millard Fillmore born on January 7, 1800?	yes	easy	medium	S08_set3_a3
Millard_Fillmore	Was Millard Fillmore born on January 7, 1800?	yes	easy	easy	S08_set3_a3
Millard_Fillmore	Was Millard Fillmore born on January 7, 1800?	NULL	easy	NULL	S08_set3_a3
Millard_Fillmore	Did Millard Fillmore die on March 8, 1974?	no	easy	easy	S08_set3_a3
Millard_Fillmore	Did Millard Fillmore die on March 8, 1974?	no	easy	easy	S08_set3_a3
Millard_Fillmore	Did Millard Fillmore die on March 8, 1974?	NULL	easy	NULL	S08_set3_a3
Millard_Fillmore	Where was Millard Fillmore born?	in a log cabin in Summerhill, New York	medium	easy	S08_set3_a3
Millard_Fillmore	Where was Millard Fillmore born?	in a log cabin in Summerhill, New York	medium	medium	S08_set3_a3
Millard_Fillmore	Where was Millard Fillmore born?	NULL	medium	NULL	S08_set3_a3
Millard_Fillmore	To whom was Millard Fillmore born to?	to Nathaniel and Phoebe Millard Fillmore	medium	easy	S08_set3_a3
Millard_Fillmore	To whom was Millard Fillmore born to?	to Nathaniel and Phoebe Millard Fillmore	medium	medium	S08_set3_a3
Millard_Fillmore	To whom was Millard Fillmore born to?	NULL	medium	NULL	S08_set3_a3
Millard_Fillmore	Who did Millard Fillmore fall in love with?	He fell in love with Abigail Powers	medium	easy	S08_set3_a3
Millard_Fillmore	Who did Millard Fillmore fall in love with?	Abigail Powers	medium	medium	S08_set3_a3
Millard_Fillmore	Who did Millard Fillmore fall in love with?	NULL	medium	NULL	S08_set3_a3
Millard_Fillmore	What did Taylor and Fillmore disagree upon?	slavory issues	hard	easy	S08_set3_a3
Millard_Fillmore	What did Taylor and Fillmore disagree upon?	Taylor and Fillmore disagreed on the slavery issue in the new western territories taken from Mexico in the Mexican-American War	hard	medium	S08_set3_a3
Millard_Fillmore	What did Taylor and Fillmore disagree upon?	NULL	hard	NULL	S08_set3_a3
Millard_Fillmore	How did Fillmore ascend to the presidency?	upon the death of the sitting president, Taylor	hard	medium	S08_set3_a3
Millard_Fillmore	How did Fillmore ascend to the presidency?	Official White House portrait of Millard FillmoreFillmore ascended to the presidency upon the sudden and unexpected death of President Taylor in July 1850.	hard	hard	S08_set3_a3
Millard_Fillmore	How did Fillmore ascend to the presidency?	NULL	hard	NULL	S08_set3_a3
Millard_Fillmore	How did the supporters of Henry Clay feel about Fillmore in 1848?	they were ok with him	hard	too hard	S08_set3_a3
Millard_Fillmore	How did the supporters of Henry Clay feel about Fillmore in 1848?	angry	hard	hard	S08_set3_a3
